uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
Q08421	YOR051C	5.45412E-08	1.44598E-07	3.80943E-08	0	4.79451E-08	0	1.1984E-07	0	1.44342E-07	6.40757E-08	0	5.66687E-08
Q04969	YML055W	1.92374E-07	1.80113E-07	3.78829E-07	1.61563E-07	1.68412E-07	0	1.49243E-07	1.63944E-07	1.79537E-07	2.26322E-07	0	0
P40548	YIL016W	2.27889E-07	2.13514E-07	1.5855E-07	1.91378E-07	0	0	1.76864E-07	1.94238E-07	2.12504E-07	2.6806E-07	2.8158E-07	2.36316E-07
P25040	YOL022C	5.53868E-08	0	3.86439E-08	0	0	0	1.21622E-07	4.7223E-08	5.1678E-08	1.84585E-07	6.87785E-08	1.62834E-07
Q12355	YDR055W	0	4.56624E-08	9.63984E-08	0	0	5.07654E-08	3.79121E-08	1.17612E-07	4.5441E-08	5.75505E-08	1.70477E-07	5.06727E-08
P38882	YHR196W	3.31475E-08	3.10335E-08	0	2.78807E-08	2.90088E-08	3.4448E-08	2.57054E-08	0	3.09623E-08	3.90332E-08	4.09731E-08	3.43892E-08
P32317	YEL052W	0	3.7291E-08	2.77357E-08	9.46815E-08	9.83076E-08	4.14987E-08	0	0	3.71547E-08	0	0	4.12671E-08
Q05902	YLR299W	0	0	5.32728E-08	0	2.36099E-08	0	2.0894E-08	6.5043E-08	7.128E-08	3.17439E-08	0	7.93598E-08
Q02932	YPL125W	0	0	9.59756E-09	3.27558E-08	1.2087E-08	0	1.0692E-08	0	3.63974E-08	4.59111E-08	1.70477E-08	1.42848E-08
P39993	YEL022W	0	0	0	1.95004E-08	7.17162E-09	0	6.37065E-09	0	7.6626E-09	2.7335E-08	1.0111E-08	8.52383E-09
Q08223	YOL053W	0	0	0	4.87509E-08	0	6.0435E-08	4.49955E-08	0	0	6.87785E-08	0	6.05486E-08
P40066	YER107C	0	0	1.28954E-07	0	5.72118E-08	6.80901E-08	0	0	6.10335E-08	7.70084E-08	8.11233E-08	1.92227E-07
P39103	YML129C	0	7.31444E-07	0	1.85334E-06	0	8.09829E-07	3.14078E-06	0	2.05821E-06	9.17046E-07	0	0
Q03246	YMR188C	0	0	8.70968E-08	0	0	0	5.03415E-07	1.0692E-07	1.16721E-07	1.4755E-07	1.54605E-07	1.29915E-07
P47006	YJL148W	3.63185E-07	0	0	1.07977E-07	0	1.3336E-07	0	0	0	0	4.4853E-07	1.33442E-07
P35996	YKL170W	0	7.44128E-07	5.53868E-07	0	0	0	6.19245E-07	0	2.62845E-07	3.31547E-07	3.48007E-07	2.92161E-07
P38074	YBR034C	0	0	0	0	0	0	1.54143E-07	0	1.85774E-07	2.34552E-07	0	7.28934E-08
Q02793	YGL213C	5.79236E-08	0	1.13733E-07	0	5.03625E-08	6.00321E-08	0	0	5.39055E-08	6.81906E-08	2.01633E-07	5.99607E-08
Q08962	YPL211W	1.87723E-07	0	0	0	0	1.95004E-07	1.45679E-07	0	1.75082E-07	6.23121E-07	2.31613E-07	5.50228E-07
P40343	YNR006W	0	2.76088E-08	2.05481E-08	1.28525E-07	2.57856E-08	1.59146E-07	2.28542E-08	0	2.75319E-08	0	0	0
P53741	YNR051C	0	0	7.69496E-08	9.30699E-08	3.42062E-08	0	0	3.3368E-08	0	4.60874E-08	4.83213E-08	1.14631E-07
Q02199	YGL172W	0	4.17304E-08	8.79424E-08	3.74697E-08	3.90007E-08	1.30943E-07	3.45708E-08	0	4.16097E-08	0	5.50228E-08	0
Q05933	YLR370C	0	0	3.78829E-07	4.55277E-07	0	5.6406E-07	1.49243E-07	0	1.79537E-07	2.26322E-07	0	0
Q06146	YLR257W	2.24507E-07	0	5.53868E-08	6.68814E-08	6.97017E-08	8.25945E-08	1.74191E-07	6.7716E-08	7.43985E-08	0	0	0
P40956	YGL181W	0	0	1.14156E-07	1.37792E-07	0	0	4.49955E-08	0	0	0	7.17177E-08	5.99607E-08
P53883	YNL175C	0	5.285E-08	1.11196E-07	4.75422E-08	4.95567E-08	5.88234E-08	4.37927E-08	4.8114E-08	0	0	0	5.86086E-08
P53256	YGR095C	1.36987E-07	1.28531E-07	2.70169E-07	1.15229E-07	0	1.42627E-07	1.06475E-07	0	0	1.61659E-07	4.79098E-07	1.4226E-07
P35178	YDR087C	0	0	6.84936E-08	8.29974E-08	0	0	7.6626E-08	8.41995E-08	9.22185E-08	1.15806E-07	1.21685E-07	1.02286E-07
P39984	YEL056W	5.7078E-08	5.32728E-08	0	4.79451E-08	4.99596E-08	5.92263E-08	4.41491E-08	4.85595E-08	5.30145E-08	6.70149E-08	0	1.66949E-07
P25371	YCR011C	1.3445E-08	0	9.38616E-09	1.13215E-08	1.17647E-08	1.39806E-08	1.04247E-08	0	1.25631E-08	0	4.7028E-08	0
P48445	YDL141W	2.52412E-08	2.36345E-08	0	2.11925E-08	0	2.61885E-08	1.95575E-08	0	0	2.96864E-08	0	7.40691E-08
P14741	YKR026C	0	0	3.10335E-07	0	7.49394E-08	0	1.88001E-07	0	0	2.85695E-07	0	8.87654E-08
Q07807	YLL013C	0	0	0	4.14987E-08	4.35132E-08	1.82111E-08	0	0	1.63944E-08	2.06923E-08	2.16917E-08	5.14369E-08
P43561	YFL041W	0	0	5.79236E-08	7.01046E-08	0	8.66235E-08	2.28542E-08	2.51262E-08	0	0	3.63879E-08	3.05682E-08
P38737	YHL030W	0	0	1.11619E-08	4.75422E-09	0	0	4.39263E-09	4.85595E-09	0	7.4657E-08	6.99542E-09	0
Q12406	YPR034W	4.39712E-08	4.10962E-08	3.05684E-08	0	3.83964E-08	4.55277E-08	0	0	4.09415E-08	5.1672E-08	5.41998E-08	4.54996E-08
P53152	YGL087C	2.84967E-07	2.66787E-07	5.62324E-07	2.39323E-07	0	0	6.237E-07	6.8607E-07	0	3.35662E-07	0	2.95689E-07
P36152	YKR071C	0	0	0	1.67204E-07	6.16437E-08	7.29249E-08	1.54143E-07	1.69736E-07	6.5934E-08	0	0	2.06335E-07
P32911	YNL244C	4.06734E-07	3.80943E-07	8.0332E-07	0	3.56164E-07	0	1.63944E-06	9.801E-07	3.80012E-07	0	0	0
P47133	YJR088C	9.17476E-08	0	1.80536E-07	7.69539E-08	0	9.50844E-08	0	0	2.41907E-07	1.07577E-07	1.12867E-07	0
P21375	YJR051W	4.07579E-08	0	1.47557E-07	1.77679E-07	0	4.23045E-08	0	0	3.80457E-08	0	0	0
Q04080	YDR434W	3.70373E-08	3.47119E-08	2.58331E-08	8.78322E-08	3.23932E-08	3.8477E-08	0	0	0	4.36185E-08	0	3.84454E-08
Q06078	YLR409C	4.48168E-08	0	1.10774E-08	1.3336E-08	1.39001E-08	0	1.23404E-08	0	0	1.86936E-08	1.96342E-08	1.64598E-08
P38930	YOR039W	1.10351E-07	1.03163E-07	0	9.2667E-08	9.62931E-08	1.14424E-07	8.5536E-08	0	0	0	1.36381E-07	1.14631E-07
P16370	YIL021W	8.07548E-08	0	5.62324E-08	0	7.05075E-08	8.38032E-08	6.237E-08	6.8607E-08	0	9.46439E-08	0	8.34747E-08
P39969	YER114C	0	1.27686E-08	2.68478E-08	3.23932E-08	1.19258E-08	1.41821E-08	0	1.16276E-08	0	0	0	0
P34909	YER068W	0	0	2.24084E-08	7.6551E-08	2.81224E-08	3.34004E-08	0	2.74428E-08	0	3.78575E-08	3.96799E-08	3.33311E-08
P40011	YER010C	1.27686E-07	1.19652E-07	8.8788E-08	0	1.11603E-07	0	0	1.08702E-07	1.18949E-07	0	4.4559E-07	1.32266E-07
P32583	YKR092C	0	5.15816E-08	1.0866E-07	4.63335E-08	0	0	1.21176E-07	4.7223E-08	0	0	0	0
P38068	YBR014C	1.58127E-07	0	1.09928E-07	1.32554E-07	0	1.6398E-07	1.22513E-07	1.34541E-07	1.47461E-07	1.85761E-07	1.95166E-07	1.6401E-07
Q05946	YLR222C	0	0	1.36564E-08	0	0	2.03465E-08	1.51916E-08	0	1.82655E-08	2.30437E-08	0	2.03396E-08
Q12292	YOL083W	5.45412E-08	5.11588E-08	3.80943E-08	1.29734E-07	1.35374E-07	5.68089E-08	4.23671E-08	4.67775E-08	0	0	0	0
P13259	YGR202C	0	0	0	0	0	0	0	4.455E-08	0	6.17243E-08	6.46635E-08	2.82168E-07
P38089	YBR125C	0	0	0	0	5.11683E-08	0	0	1.41669E-07	5.47965E-08	6.93663E-08	0	0
Q12306	YDR510W	4.48168E-07	4.21532E-07	3.13295E-07	1.06769E-06	0	4.67364E-07	0	0	0	1.49902E-06	0	0
Q04081	YDR435C	7.69496E-08	7.1876E-08	1.51362E-07	6.4464E-08	6.72843E-08	2.26027E-07	5.9697E-08	0	0	0	0	0
Q12133	YLR066W	0	0	1.27686E-07	1.53908E-07	0	0	4.01396E-07	1.55925E-07	1.71072E-07	2.15741E-07	0	0
Q05775	YLR192C	1.06123E-07	0	0	8.90409E-08	2.61885E-07	1.09992E-07	8.1972E-08	2.55272E-07	0	1.24624E-07	0	0
Q12404	YOR288C	0	0	0	1.91378E-07	1.99436E-07	0	1.76864E-07	6.8607E-08	0	0	0	2.36316E-07
P37293	YGR147C	0	0	6.51112E-08	2.21998E-07	8.17887E-08	9.70989E-08	0	0	0	1.09928E-07	0	9.69953E-08
P22203	YOR332W	0	1.20498E-07	0	0	0	0	5.1678E-07	0	3.39026E-07	7.87719E-07	0	1.33442E-07
Q12374	YPR155C	2.9892E-08	0	5.87692E-08	1.3054E-07	0	3.10636E-08	2.32106E-08	0	0	0	0	0
Q08920	YPL178W	1.52208E-07	1.42484E-07	1.06123E-07	1.28122E-07	0	1.5834E-07	0	0	1.42115E-07	0	1.88112E-07	1.58132E-07
Q08979	YPL263C	0	0	9.97808E-08	6.52698E-08	0	0	0	0	0	3.23905E-08	0	2.85695E-08
0	0	1.97448E-07	1.84764E-07	0	0	0	0	7.9299E-07	8.7318E-07	0	2.32201E-07	2.43958E-07	0
P32799	YGL191W	3.11604E-07	2.92155E-07	0	0	0	3.23932E-07	2.41907E-07	2.65964E-07	2.90912E-07	0	3.85042E-07	3.23318E-07
Q99325	YOR152C	0	0	7.77952E-08	2.65108E-07	2.75987E-07	3.27558E-07	0	0	1.04247E-07	0	0	0
P52891	YDL116W	0	0	0	5.56002E-08	2.04673E-08	1.26108E-07	0	0	2.18295E-08	0	0	0
Q03774	YDR165W	4.90448E-08	1.29377E-07	3.40354E-08	1.16035E-07	0	0	1.0692E-07	0	0	0	0	5.06727E-08
Q12331	YDR262W	0	7.6104E-07	3.68682E-07	0	8.90409E-08	0	2.23196E-07	0	0	0	0	0
P53326	YGR266W	0	0	8.92108E-08	2.07091E-08	2.15552E-08	2.55842E-08	0	0	0	0	8.58261E-08	7.23056E-08
P35127	YJR099W	1.25994E-07	3.33589E-07	0	1.05963E-07	1.10395E-07	1.30943E-07	9.75645E-08	1.07366E-07	1.17612E-07	1.48138E-07	0	0
P35180	YGR082W	0	1.72925E-07	0	1.55117E-07	1.61563E-07	0	1.43006E-07	1.57262E-07	1.72409E-07	1.12867E-06	2.28086E-07	0
P47141	YJR101W	0	0	0	8.8638E-08	9.22641E-08	0	8.15265E-08	8.9991E-08	9.84555E-08	1.24036E-07	1.29915E-07	1.0934E-07
O13585	YPR089W	0	0	1.20498E-08	4.10958E-08	1.51088E-08	1.79693E-08	0	0	0	5.75505E-08	2.1339E-08	1.79294E-08
P32860	YKL040C	1.11619E-07	0	7.77952E-08	0	9.75018E-08	0	8.6427E-08	9.5337E-08	1.04247E-07	1.31091E-07	1.37557E-07	1.15806E-07
P12611	YOR043W	0	0	8.41372E-08	3.58581E-08	0	1.25302E-07	9.3555E-08	0	3.98277E-08	0	0	0
P40335	YJL053W	6.17288E-08	0	1.22189E-07	5.19741E-08	5.43915E-08	6.4464E-08	0	0	5.7915E-08	0	0	0
Q05871	YLR284C	9.76668E-08	9.13248E-08	0	2.31668E-07	8.54148E-08	1.01128E-07	0	8.33085E-08	9.0882E-08	1.14631E-07	0	0
Q02486	YMR072W	9.59756E-07	0	0	4.39161E-07	1.61563E-07	0	0	8.15265E-07	0	0	0	0
P38116	YBR164C	1.84341E-07	1.72925E-07	1.28531E-07	1.55117E-07	1.61563E-07	1.9178E-07	0	1.57262E-07	1.72409E-07	0	0	0
P30665	YPR019W	0	4.228E-08	3.16254E-08	1.34972E-08	1.40209E-08	0	0	1.36769E-08	4.23671E-08	0	0	0
P38153	YBR288C	0	1.14156E-07	2.39728E-07	3.61804E-08	3.76712E-08	0	0	0	0	0	0	0
P38993	YMR058W	0	0	1.98716E-08	0	0	0	2.20968E-08	0	2.65964E-08	9.46439E-08	9.93467E-08	2.95689E-08
Q03790	YMR153W	4.39712E-08	0	1.59818E-07	1.04754E-07	0	0	0	0	0	0	5.45525E-08	4.57935E-08
Q12242	YOR138C	2.62982E-08	0	0	2.21192E-08	6.48669E-08	2.73166E-08	0	2.24532E-08	2.45471E-08	3.09797E-08	0	2.72762E-08
P40056	YER083C	0	0	1.873E-07	7.97742E-08	2.34891E-07	0	7.35075E-08	0	0	1.11692E-07	0	0
P53091	YGL201C	0	0	2.79048E-08	1.18856E-08	0	0	0	1.20731E-08	1.32314E-08	1.66949E-08	0	1.46963E-08
P32347	YDR047W	6.63796E-08	0	1.30645E-07	0	0	0	0	0	0	0	0	0
P28789	YDL205C	0	0	0	0	0	0	0	0	0	4.72631E-07	0	4.16198E-07
P38884	YHR198C	7.94864E-08	7.44128E-08	5.53868E-08	0	6.97017E-08	8.25945E-08	6.1479E-08	6.7716E-08	7.43985E-08	9.34682E-08	0	0
P31334	YGR220C	0	0	0	2.46172E-07	0	0	4.16988E-07	8.8209E-08	0	0	0	0
Q08558	YOR180C	0	9.59756E-08	7.14532E-08	2.43352E-07	0	0	0	0	9.57825E-08	1.20509E-07	1.26388E-07	3.00391E-07
P35181	YLR170C	0	0	1.63201E-07	1.97018E-07	2.05076E-07	2.43352E-07	0	0	0	0	2.8981E-07	2.4337E-07
P36000	YKL135C	2.33808E-08	0	4.60852E-08	1.96615E-08	2.04673E-08	0	0	0	0	0	2.88634E-08	2.42194E-08
P34222	YBL057C	1.5559E-07	0	1.0866E-07	1.30943E-07	0	1.61563E-07	0	0	0	1.83409E-07	0	1.61659E-07
P39008	YNR052C	0	4.81992E-08	1.01895E-07	4.35132E-08	4.51248E-08	5.35857E-08	4.00505E-08	4.40154E-08	0	6.05486E-08	0	0
P32329	YLR120C	3.36972E-08	3.15409E-08	2.34654E-08	2.83239E-08	2.9452E-08	0	2.61063E-08	8.1081E-08	3.14523E-08	0	0	0
P10622	YDL130W	0	0	2.91732E-07	3.51732E-07	0	4.35132E-07	3.24324E-07	3.56846E-07	0	4.92618E-07	5.1672E-07	0
Q06505	YPR133C	2.85813E-07	0	0	4.63335E-08	4.8348E-08	0	0	2.43689E-07	0	0	0	5.7139E-08
Q08409	YOR011W	0	0	0	0	0	0	0	0	0	0	0	0
P38833	YHR127W	0	1.12888E-07	2.37614E-07	2.86462E-07	0	0	2.64627E-07	1.02911E-07	0	0	0	1.25212E-07
P25617	YCR016W	9.25932E-08	8.6674E-08	6.42656E-08	0	0	9.62931E-08	7.17255E-08	7.88535E-08	8.6427E-08	1.08752E-07	0	9.58196E-08
P22214	YLR268W	0	0	0	6.36582E-07	1.27719E-07	0	1.13157E-07	0	3.85358E-07	1.71652E-07	0	1.51665E-07
Q06485	YLR356W	0	4.35484E-07	3.25556E-07	1.39001E-07	1.44641E-07	0	1.28304E-07	0	1.54143E-07	1.94578E-07	0	0
Q12283	YOR221C	0	6.25744E-08	4.6508E-08	5.6406E-08	0	0	0	0	6.237E-08	0	0	6.93663E-08
P10363	YIR008C	0	0	3.85171E-08	4.63335E-08	0	0	4.28571E-08	1.33205E-07	0	1.83997E-07	1.92815E-07	0
P53072	YGL232W	9.3016E-08	0	0	7.81626E-08	8.13858E-08	9.6696E-08	7.2171E-08	7.9299E-08	0	1.0934E-07	0	9.64074E-08
P06101	YDR168W	0	0	0	1.75262E-07	3.51329E-08	4.19016E-08	3.11405E-08	3.4259E-08	0	1.33442E-07	0	0
P53173	YGL054C	2.81585E-07	0	1.96179E-07	0	0	0	2.18295E-07	2.40125E-07	2.62845E-07	3.31547E-07	0	0
P13856	YGR152C	0	9.55528E-08	7.10304E-08	8.54148E-08	8.90409E-08	1.05963E-07	0	0	9.48915E-08	1.19921E-07	0	1.05813E-07
Q06624	YPR180W	0	6.63796E-08	4.94676E-08	0	0	0	1.55034E-07	0	1.86665E-07	0	8.75897E-08	7.34813E-08
P06786	YNL088W	0	0	3.0653E-08	0	0	0	0	0	0	9.99345E-09	2.95689E-08	2.48661E-08
Q02961	YPL113C	5.79236E-08	5.41184E-08	4.04197E-08	4.87509E-08	0	0	4.49955E-08	0	5.4351E-08	6.81906E-08	7.17177E-08	5.99607E-08
P32474	YDR518W	0	3.64031E-08	2.71015E-08	3.26752E-08	3.40048E-08	0	3.01604E-08	3.31898E-08	0	0	0	0
Q03771	YDR161W	0	5.62324E-08	4.18149E-08	0	0	0	4.67775E-08	5.12325E-08	0	7.0542E-08	7.40691E-08	1.76355E-07
Q08959	YPL206C	0	0	0	6.68814E-08	0	0	0	0	0	9.34682E-08	0	8.2299E-08
P40090	YER147C	0	0	2.04212E-08	0	2.56647E-08	3.04592E-08	2.27651E-08	2.50371E-08	0	3.45656E-08	3.62116E-08	3.04506E-08
P32657	YER164W	8.11776E-09	7.6104E-09	5.66552E-09	0	0	0	6.3261E-09	0	0	9.58196E-09	0	8.46504E-09
P32591	YJL176C	0	0	1.3445E-08	4.59306E-08	1.68815E-08	0	1.49688E-08	4.6332E-08	0	0	0	0
Q07362	YDL053C	0	1.69966E-07	1.26417E-07	1.52699E-07	0	0	3.98277E-07	1.55034E-07	0	2.13977E-07	0	1.88112E-07
P32561	YNL330C	0	0	0	4.27074E-08	4.4319E-08	0	3.93377E-08	4.32581E-08	4.7223E-08	0	6.29E-08	1.48726E-07
Q08969	YPL223C	0	1.96602E-07	4.13076E-07	4.99596E-07	0	2.17969E-07	0	1.79091E-07	1.9602E-07	0	0	0
P40157	YNL212W	2.09286E-08	1.95756E-08	1.45866E-08	1.75664E-08	0	2.17163E-08	1.62162E-08	0	1.95129E-08	0	0	0
P38789	YHR066W	0	4.4394E-08	0	0	0	0	3.67538E-08	4.04514E-08	0	1.58132E-07	0	4.9203E-08
0	0	0	0	0	2.59065E-07	0	3.19903E-07	2.38788E-07	2.62845E-07	2.87793E-07	3.62703E-07	0	0
0	0	1.04009E-07	0	7.27216E-08	0	0	0	8.06355E-08	8.86545E-08	5.03415E-07	1.22861E-07	0	0
P25359	YCR035C	5.83464E-08	0	4.07156E-08	4.91538E-08	0	0	0	0	5.4351E-08	6.87785E-08	7.23056E-08	0
P42935	YGR200C	0	0	1.44175E-08	4.91538E-08	0	0	0	0	0	0	1.32854E-07	0
Q06449	YPR154W	1.4502E-07	0	0	9.75018E-07	0	1.50685E-07	0	1.23404E-07	0	1.70477E-07	0	0
P37267	YGR174C	2.05904E-07	1.9322E-07	1.43752E-07	0	0	2.1394E-07	1.59935E-07	1.75973E-07	0	0	0	0
P42936	YGR201C	0	1.2684E-07	2.66787E-07	1.13618E-07	0	0	1.05138E-07	1.15385E-07	3.57291E-07	0	0	0
P40693	YNL002C	0	0	0	0	0	0	3.18533E-07	0	0	2.63357E-07	2.7629E-07	8.2299E-08
Q01519	YLR038C	6.04604E-07	0	4.20686E-07	5.07654E-07	5.27799E-07	0	4.67775E-07	1.45679E-06	5.65785E-07	0	0	0
P53920	YNL123W	1.45443E-08	0	2.86236E-08	0	0	0	0	0	0	1.71064E-08	5.07315E-08	1.5049E-08
Q07629	YDL218W	0	0	5.62324E-08	3.53343E-07	7.09104E-08	2.37711E-07	0	0	7.5735E-08	0	0	0
Q02931	YPL126W	0	0	0	4.06929E-08	0	0	0	0	0	2.01045E-08	0	1.76943E-08
P15367	YIR022W	0	1.98293E-07	4.16881E-07	1.77679E-07	1.85334E-07	0	1.63944E-07	0	1.97802E-07	0	0	2.19856E-07
P38797	YHR076W	6.29972E-08	1.67429E-07	4.39712E-08	5.31828E-08	5.51973E-08	0	4.9005E-08	5.39055E-08	0	0	0	0
Q03691	YMR200W	0	0	7.77952E-08	0	0	0	8.6427E-08	0	1.04247E-07	1.31091E-07	0	3.27432E-07
Q12412	YOR161C	0	0	0	8.66235E-08	3.195E-08	0	0	0	3.41253E-08	4.30306E-08	4.50881E-08	1.06989E-07
P53877	YNL182C	3.49656E-08	9.25932E-08	1.94911E-07	0	0	0	0	0	0	0	0	3.62703E-08
P53254	YGR090W	1.05277E-08	0	7.31444E-09	8.82351E-09	9.18612E-09	1.09186E-08	8.15265E-09	0	0	0	0	0
Q05031	YMR238W	4.6508E-08	4.35484E-08	3.25133E-08	0	0	4.8348E-08	3.61746E-08	3.97832E-08	0	0	0	0
P50108	YDR245W	5.87692E-08	0	0	0	0	6.08379E-08	0	0	5.47965E-08	6.93663E-08	0	0
P51601	YGR267C	0	0	8.41372E-08	0	0	3.54149E-07	9.3555E-08	2.90912E-07	0	0	0	0
Q12025	YDR056C	0	0	0	0	0	0	0	1.32759E-07	0	0	0	1.29327E-06
P53629	YNR019W	0	0	2.13091E-08	2.5705E-08	0	3.17485E-08	2.37006E-08	0	2.85566E-08	0	0	0
P39525	YER061C	0	0	0	4.14987E-08	4.31103E-08	2.65108E-07	0	0	0	0	0	0
P38196	YBL042C	0	0	0	0	2.47784E-08	2.94117E-08	0	0	2.64182E-08	3.33311E-08	1.81646E-07	2.93337E-08
Q03362	YDR476C	0	0	9.513E-08	0	1.19258E-07	0	0	0	0	1.28151E-06	1.68125E-07	1.41084E-07
P32783	YBR236C	0	0	9.89352E-08	4.23045E-08	0	5.19741E-08	3.89367E-08	0	1.32314E-07	0	0	5.20835E-08
P39704	YAL007C	0	0	2.8539E-07	0	0	0	0	0	3.82685E-07	0	0	0
Q12386	YOR141C	4.94676E-08	1.63624E-08	1.21766E-08	1.47059E-08	0	0	0	0	0	2.05748E-08	2.15741E-08	0
Q06511	YPR143W	0	0	2.27889E-07	0	0	0	0	2.78883E-07	1.07811E-07	0	1.42848E-07	1.19921E-07
P38203	YBL026W	0	4.60852E-07	3.43736E-07	0	0	0	3.82685E-07	4.20552E-07	4.58865E-07	5.80796E-07	6.11364E-07	5.1143E-07
P39932	YDR536W	0	0	0	0	0	0	0	0	0	3.96799E-08	1.1757E-07	3.90332E-07
P38199	YBL032W	0	0	4.27028E-08	0	0	0	0	0	0	0	0	1.8047E-07
Q12149	YOR001W	2.30426E-08	2.15628E-08	0	0	2.0145E-08	0	0	0	0	0	0	6.76028E-08
P53040	YGL112C	0	0	7.69496E-08	0	0	4.06929E-08	0	3.32789E-08	0	1.29915E-07	0	4.04441E-08
Q02457	YPL128C	0	0	6.7648E-08	0	3.00161E-08	0	0	0	3.20315E-08	0	4.2384E-08	3.56237E-08
Q12038	YPR032W	0	0	9.59756E-09	1.15632E-08	1.20467E-08	0	1.0692E-08	0	0	1.62247E-08	1.69889E-08	1.42848E-08
P36053	YKL160W	2.61713E-07	0	0	2.19983E-07	2.28847E-07	2.71555E-07	0	2.23196E-07	0	0	3.23318E-07	2.71587E-07
Q02774	YDL212W	0	0	1.04432E-07	1.26108E-07	0	1.55922E-07	0	0	1.40333E-07	1.76943E-07	1.85173E-07	0
P30605	YDR497C	0	0	2.25775E-08	0	2.83239E-08	3.36422E-08	0	0	0	0	0	0
Q03799	YMR158W	2.36768E-07	0	1.64892E-07	0	0	0	1.83546E-07	2.01812E-07	2.20968E-07	2.78641E-07	0	2.45721E-07
Q05166	YDL088C	0	3.53038E-08	0	3.16679E-08	0	3.91216E-08	2.92248E-08	3.21206E-08	0	0	4.65577E-08	0
Q03677	YMR009W	1.90683E-07	0	1.32759E-07	0	0	0	1.18058E-06	0	1.782E-07	0	0	0
P35729	YKL057C	1.36987E-08	0	0	3.25543E-08	0	1.42224E-08	0	0	0	1.61071E-08	0	0
Q06090	YPR100W	0	0	0	2.31668E-07	2.41337E-07	0	0	2.35224E-07	2.57499E-07	3.24493E-07	0	2.86283E-07
P53155	YGL082W	6.1306E-08	0	0	0	5.35857E-08	0	4.76685E-08	2.72201E-07	0	0	0	6.34878E-08
P36036	YKL214C	0	0	1.09928E-07	1.32554E-07	0	0	3.46154E-07	1.34541E-07	0	1.85761E-07	0	0
P32769	YKR084C	0	0	0	2.5423E-08	0	0	0	0	0	3.56237E-08	1.05813E-07	8.87654E-08
P37263	YCR087C-A	0	0	1.68274E-07	0	2.1112E-07	0	1.8711E-07	0	2.25423E-07	0	0	2.50424E-07
P25618	YCR017C	1.5559E-08	0	0	1.3054E-08	0	1.61563E-08	0	0	0	0	0	0
0	0	1.873E-06	0	0	0	0	1.94601E-06	1.45233E-06	1.59935E-06	0	0	0	1.94578E-06
P38288	YBR162C	0	0	0	0	4.10958E-08	0	0	4.01841E-08	0	2.88047E-07	0	4.88503E-08
P46959	YJL125C	0	0	4.228E-08	5.11683E-08	5.31828E-08	0	0	0	0	0	7.52448E-08	6.34878E-08
P43591	YFR007W	0	0	0	5.80176E-08	6.0435E-08	0	5.346E-08	5.8806E-08	0	8.11233E-08	8.52383E-08	0
P40347	YPR073C	0	2.09286E-07	4.39712E-07	1.87751E-07	1.95809E-07	0	0	0	0	2.63357E-07	0	2.32201E-07
P39727	YAL042W	5.41184E-08	0	1.95756E-07	0	0	0	4.19216E-08	0	5.03415E-08	0	6.70149E-08	0
Q12373	YLL022C	0	0	4.21532E-08	1.43835E-07	0	0	4.67775E-08	5.1678E-08	5.65785E-08	0	0	0
P05319	YOL039W	0	3.91936E-07	0	0	0	0	9.1773E-07	3.56846E-07	0	4.92618E-07	0	4.33833E-07
P38615	YMR139W	0	0	1.26417E-07	1.52699E-07	5.60031E-08	6.68814E-08	0	0	0	0	0	0
P36040	YKL206C	0	9.80896E-08	0	0	0	3.07413E-07	8.1081E-08	8.95455E-08	0	1.23449E-07	1.29327E-07	0
P52488	YDR390C	2.84967E-08	0	5.62324E-08	0	2.49395E-08	0	0	0	0	0	3.52122E-08	8.34747E-08
P50086	YGR232W	0	0	2.6129E-07	0	1.16035E-07	0	2.90912E-07	0	1.23849E-07	1.56368E-07	0	0
P33331	YER009W	3.26824E-07	0	2.27889E-07	2.74778E-07	0	0	2.5349E-07	2.78883E-07	0	3.85042E-07	0	3.39189E-07
0	0	0	0	2.08863E-07	2.51813E-07	9.2667E-08	3.11039E-07	0	0	0	0	0	0
Q05518	YDR348C	0	0	0	3.4448E-08	0	0	0	0	0	1.36381E-07	0	0
P53960	YNL040W	0	0	9.25932E-08	3.94439E-08	4.10958E-08	4.87509E-08	0	4.00505E-08	4.38372E-08	0	0	0
P48360	YDR376W	0	0	0	0	0	4.35132E-08	3.23879E-08	0	0	0	5.15544E-08	4.33245E-08
Q08199	YOL031C	5.285E-08	0	0	0	0	0	0	4.49955E-08	0	6.23121E-08	6.52514E-08	2.85107E-07
P53962	YNL035C	5.96148E-08	0	4.1519E-08	4.99596E-08	0	0	0	0	0	0	0	6.17243E-08
P33753	YKR056W	0	0	0	0	0	0	0	0	0	0	1.1757E-07	3.90332E-07
P34761	YNL197C	2.68901E-08	2.51989E-08	0	6.40611E-08	0	0	0	0	2.51262E-08	3.16851E-08	0	0
P38862	YHR171W	2.89195E-08	2.70592E-08	2.01253E-08	6.8493E-08	2.53021E-08	3.00161E-08	0	0	0	0	0	0
Q06677	YDR320C	0	0	1.84341E-08	2.22401E-08	6.56727E-08	0	0	2.25869E-08	0	3.11561E-08	3.26845E-08	0
