genes	REF	EtOG_20	EtOH_40	EtOH_60	Osm_02	Osm_04	Osm_06	HiT_33	HiT_36	HiT_38
YNR051C	1.4419E-06	1.37857E-06	1.7064E-06	2.61544E-06	1.63357E-06	1.57238E-06	1.63297E-06	1.39136E-06	1.54679E-06	1.96202E-06
YNR052C	4.34862E-06	0	8.39677E-06	0	0	0	0	0	0	7.23912E-06
YNR053C	1.59992E-05	1.30772E-05	1.26294E-05	1.43003E-05	1.59097E-05	1.62162E-05	1.83193E-05	1.71175E-05	1.58116E-05	1.59514E-05
YNR054C	2.21012E-06	1.52002E-06	2.06632E-06	2.79349E-06	2.12375E-06	1.95165E-06	2.12806E-06	2.28374E-06	1.94479E-06	2.68779E-06
YNR057C	0	0	0	0	0	0	0	0	0	0
YNR058W	0	0	0	0	0	0	0	0	0	0
YNR067C	2.16449E-05	0	0	0	0	1.55629E-05	0	2.59556E-05	2.9099E-05	2.887E-05
YOL004W	2.51354E-06	2.41943E-06	2.55319E-06	2.50987E-06	2.72639E-06	2.11357E-06	2.38132E-06	2.14207E-06	2.20652E-06	2.80306E-06
YOL005C	0.000163088	0.000167577	0.000160247	0.000153527	0.00017724	0.000180662	0.000165385	0.000166386	0.000186396	0.0001429
YOL006C	0	2.80448E-06	2.95575E-06	3.67427E-06	1.07419E-05	2.87774E-06	2.34165E-06	2.37099E-06	2.14384E-06	3.69542E-06
YOL010W	3.5014E-05	2.44974E-05	3.2879E-05	3.35392E-05	3.41978E-05	3.49643E-05	3.51637E-05	3.3455E-05	2.97592E-05	3.32931E-05
YOL012C	3.67213E-05	5.92974E-05	3.50168E-05	3.48164E-05	3.26713E-05	3.34457E-05	3.15514E-05	3.59389E-05	3.68495E-05	2.48172E-05
YOL016C	9.46025E-06	8.351E-06	1.04794E-05	1.32505E-05	7.03968E-06	6.55823E-06	5.12913E-06	8.97201E-06	1.00376E-05	1.23976E-05
YOL021C	9.49452E-06	6.63045E-06	1.14479E-05	1.382E-05	8.94599E-06	6.98392E-06	9.20522E-06	8.94604E-06	8.90325E-06	7.83722E-06
YOL027C	9.90646E-06	7.75299E-06	1.28206E-05	1.36854E-05	1.41483E-05	1.06881E-05	1.39691E-05	9.71157E-06	1.10753E-05	1.11745E-05
YOL032W	7.64164E-05	5.19336E-05	4.9914E-05	5.89222E-05	7.08619E-05	7.04357E-05	7.02703E-05	8.55798E-05	9.45621E-05	5.66222E-05
YOL033W	2.36362E-06	1.95465E-06	3.13177E-06	3.37236E-06	2.00724E-06	0	7.59815E-06	1.81132E-06	1.93554E-06	3.61153E-06
YOL038W	0.000468669	0.000559274	0.000554939	0.000552354	0.000513656	0.000498393	0.000489563	0.000521512	0.000561355	0.000472084
YOL039W	0.001430207	0.001072352	0.001241575	0.001116425	0.001340914	0.001450505	0.001390065	0.001511787	0.001380782	0.001122656
YOL040C	0.000406655	0.000339306	0.000354216	0.000345107	0.000458409	0.000414616	0.000403323	0.000424731	0.000437141	0.000332996
YOL041C	1.03614E-05	7.46523E-06	7.56132E-06	9.63048E-06	1.07639E-05	9.71974E-06	1.11899E-05	9.48125E-06	9.82943E-06	1.14102E-05
YOL042W	2.29833E-05	0	2.59901E-05	2.30568E-05	2.2789E-05	2.23693E-05	0	0	2.80765E-05	2.40679E-05
YOL049W	4.11193E-05	4.09279E-05	3.74388E-05	2.93336E-05	4.21235E-05	4.03221E-05	4.32195E-05	3.78851E-05	3.93064E-05	2.89063E-05
YOL051W	0	0	0	0	0	0	0	0	0	0
YOL052C	3.16282E-05	3.58546E-05	3.95578E-05	4.56709E-05	3.12526E-05	3.06574E-05	2.70891E-05	3.84119E-05	5.45984E-05	7.45288E-05
YOL057W	4.48707E-05	5.57477E-05	4.09136E-05	4.61778E-05	5.01884E-05	5.40163E-05	4.79995E-05	4.8027E-05	4.9965E-05	3.42376E-05
YOL058W	0.000877807	0.001303014	0.00105598	0.000515579	0.00071352	0.000644377	0.000410207	0.000647335	0.000621511	0.000419979
YOL059W	0.000187347	0.00013047	0.000100294	0.000107511	0.000178664	0.000177479	0.000149682	0.000227926	0.000244643	0.000200668
YOL061W	6.26817E-05	6.78992E-05	6.72049E-05	6.3883E-05	6.59852E-05	6.60405E-05	6.42846E-05	7.14324E-05	8.06296E-05	6.94056E-05
YOL064C	0.000231304	0.000201422	0.000255232	0.000343902	0.000219932	0.000225588	0.000223535	0.00021871	0.000201102	0.000243922
YOL066C	0	0	0	0	0	0	0	0	0	0
YOL067C	0	0	0	0	0	0	0	0	0	0
YOL071W	2.60457E-05	3.1868E-05	2.77357E-05	1.8384E-05	2.47773E-05	2.29345E-05	1.78905E-05	2.17857E-05	2.36933E-05	2.42885E-05
YOL076W	5.20454E-06	6.17797E-06	6.68043E-06	9.24073E-06	5.92721E-06	5.33901E-06	6.19068E-06	4.98946E-06	5.40983E-06	8.28105E-06
YOL077C	7.52196E-05	6.72647E-05	5.44508E-05	5.56773E-05	8.61329E-05	8.39553E-05	9.72572E-05	8.45033E-05	7.85993E-05	7.43438E-05
YOL080C	0	0	2.89885E-06	2.25808E-06	0	2.52082E-06	2.70891E-06	0	2.96252E-06	2.37769E-06
YOL088C	2.51548E-05	2.57595E-05	2.50347E-05	2.51984E-05	2.36531E-05	2.29529E-05	1.90952E-05	3.19658E-05	3.56528E-05	2.45255E-05
YOL090W	3.57306E-07	4.72127E-07	5.38515E-07	8.19195E-07	3.00913E-07	3.59366E-07	3.32728E-07	4.35259E-07	4.26281E-07	4.77831E-07
YOL093W	1.96801E-07	2.20578E-07	2.35996E-07	2.50081E-07	1.98546E-07	1.59141E-07	1.64054E-07	2.04891E-07	2.54292E-07	1.99136E-07
YOL094C	1.00558E-06	1.00471E-06	1.01131E-06	1.20957E-06	1.00172E-06	1.06192E-06	1.03182E-06	1.15699E-06	1.05436E-06	1.00517E-06
YOL097C	5.28444E-05	4.15828E-05	4.80932E-05	5.2133E-05	5.37106E-05	5.48834E-05	5.32665E-05	6.14774E-05	5.67023E-05	5.47123E-05
YOL098C	3.07956E-05	2.72641E-05	3.29267E-05	3.47506E-05	2.69195E-05	2.6753E-05	2.68281E-05	2.85903E-05	3.22724E-05	3.0962E-05
YOL102C	9.44379E-06	1.06476E-05	1.14759E-05	6.5995E-06	7.7295E-06	7.02571E-06	6.70793E-06	6.57989E-06	5.1159E-06	4.73209E-06
YOL109W	2.24296E-05	2.87645E-05	2.26948E-05	1.1732E-05	1.75459E-05	1.56262E-05	9.91595E-06	2.56155E-05	2.58325E-05	1.30485E-05
YOL111C	0.000197035	0.000210156	0.000212369	0.000218868	0.000201267	0.000178972	0.000187557	0.000214903	0.000233513	0.000183211
YOL115W	0	0	0	0	0	0	0	0	0	0
YOL121C	0.000462695	0.000389773	0.000431183	0.000375395	0.000518797	0.000507044	0.00055623	0.000562238	0.000520735	0.000387884
YOL123W	5.33537E-06	5.68665E-06	5.22172E-06	6.16716E-06	5.21197E-06	4.87905E-06	4.65109E-06	5.01486E-06	5.37803E-06	5.56946E-06
YOL124C	1.59579E-05	7.99505E-06	9.56337E-06	1.17709E-05	0	0	2.02374E-05	1.42634E-05	1.50414E-05	1.80866E-05
YOL125W	4.32401E-06	0	4.08793E-06	0	3.33452E-06	0	3.02489E-06	2.77347E-06	0	3.4553E-06
YOL126C	5.96816E-05	0.00024107	9.59295E-05	0	7.34327E-05	5.39233E-05	3.04519E-05	4.75074E-05	6.38227E-05	1.23865E-05
YOL127W	0.000908297	0.000866493	0.000899391	0.000869713	0.00100196	0.000961616	0.001003565	0.000981499	0.001032429	0.000910294
YOL139C	0.000254575	0.000263293	0.000230265	0.000214771	0.000311441	0.000284371	0.00029218	0.000287226	0.000312599	0.000256461
YOL140W	0.000161389	0.000133104	0.000110322	5.014E-05	0.000138478	0.000126214	9.37936E-05	0.000116816	0.000112176	4.58543E-05
YOL142W	0	0	0	0	0	0	0	0	0	0
YOL144W	0	0	0	0	5.30103E-06	0	0	0	4.33217E-06	5.27445E-06
YOL145C	4.92227E-06	3.65965E-06	5.21491E-06	6.30848E-06	2.37621E-06	5.42268E-06	7.30332E-06	4.49152E-06	5.61887E-06	7.60082E-06
YOL149W	4.16051E-05	4.23113E-05	5.12099E-05	4.42184E-05	4.56554E-05	3.85003E-05	4.12802E-05	5.72695E-05	5.09812E-05	4.29724E-05
YOL151W	0.000250142	0.000203234	7.0159E-05	0.000102226	0.000475064	0.000550979	0.000831019	0.000223161	0.000175784	7.81631E-05
YOR001W	0	0	0	0	0	0	0	0	0	0
YOR007C	0.000263044	0.000238057	0.000260943	0.000251683	0.000259583	0.000257051	0.000255528	0.00027093	0.000283995	0.000222507
YOR014W	0	0	0	0	0	0	0	0	0	0
YOR016C	1.05215E-05	1.23437E-05	9.67984E-06	1.06383E-05	1.08631E-05	9.70783E-06	9.43129E-06	1.09792E-05	1.33073E-05	1.1966E-05
YOR017W	0	0	0	0	0	0	0	0	0	0
YOR020C	0.003471821	0.00289368	0.004934077	0.004203643	0.003774939	0.003611699	0.004019225	0.004493481	0.006529467	0.010591857
YOR021C	9.67747E-05	8.12304E-05	9.14885E-05	7.93176E-05	9.55985E-05	9.74632E-05	8.96743E-05	9.78889E-05	0.000110992	0.000108196
YOR027W	0.000232864	0.000139088	0.000109102	0.000127378	0.000248791	0.000252866	0.000239899	0.000326002	0.000379452	0.000346427
YOR035C	1.7979E-06	1.58591E-06	2.00857E-06	1.58174E-06	1.79611E-06	0	0	2.1293E-06	3.02046E-06	2.91643E-06
YOR042W	2.134E-05	2.1495E-05	2.31795E-05	2.44497E-05	2.34467E-05	2.24409E-05	2.10776E-05	2.94577E-05	2.97166E-05	2.43947E-05
YOR043W	1.93528E-05	2.4296E-05	1.85861E-05	1.97866E-05	1.65482E-05	1.37708E-05	1.16165E-05	1.67368E-05	1.97932E-05	1.32904E-05
YOR046C	6.76309E-05	6.22022E-05	6.68584E-05	7.45183E-05	7.13521E-05	7.45997E-05	7.63749E-05	7.5265E-05	8.11397E-05	8.2815E-05
YOR048C	0	0	0	0	0	0	0	0	0	0
YOR051C	3.03718E-05	2.67105E-05	2.60081E-05	3.15128E-05	3.26243E-05	3.46102E-05	3.82146E-05	3.54663E-05	3.9108E-05	3.40732E-05
YOR056C	8.98133E-06	7.55901E-06	8.07452E-06	8.92146E-06	1.14733E-05	9.13359E-06	1.01099E-05	7.17074E-06	9.29613E-06	1.06125E-05
YOR057W	1.43195E-05	1.77313E-05	1.69937E-05	2.05907E-05	1.4109E-05	1.43023E-05	1.64735E-05	1.56594E-05	2.01796E-05	2.63856E-05
YOR059C	3.98422E-06	6.47159E-06	8.29183E-06	1.01243E-05	4.76211E-06	3.58474E-06	5.57286E-06	4.27915E-06	8.2683E-06	6.38485E-06
YOR061W	6.96493E-05	9.28985E-05	7.41119E-05	5.72706E-05	6.52052E-05	6.37885E-05	5.77389E-05	7.66141E-05	7.56486E-05	6.20877E-05
YOR063W	0.000811486	0.000754699	0.000781842	0.000828782	0.000877256	0.000928484	0.001028076	0.000876789	0.000816261	0.000972934
YOR069W	2.61096E-06	1.47E-06	1.96451E-06	2.86671E-06	1.69968E-06	1.6952E-06	1.67858E-06	1.38056E-06	1.75817E-06	2.2947E-06
YOR074C	2.19359E-05	2.2364E-05	2.35263E-05	2.37313E-05	2.00185E-05	2.25311E-05	1.87395E-05	1.7051E-05	1.64302E-05	1.79185E-05
YOR075W	0	0	0	0	0	0	0	0	0	0
YOR078W	1.97063E-05	1.78081E-05	1.32944E-05	2.04101E-05	2.64498E-05	0	2.74001E-05	0	2.87721E-05	2.52633E-05
YOR085W	4.61396E-05	4.31104E-05	3.75554E-05	5.26099E-05	2.33038E-05	4.20076E-05	2.04886E-05	2.23189E-05	4.57174E-05	7.93153E-05
YOR086C	1.44385E-05	1.55914E-05	1.68019E-05	2.09212E-05	1.64151E-05	1.6089E-05	1.28084E-05	1.3527E-05	1.64919E-05	1.73523E-05
YOR087W	1.50596E-05	2.17541E-05	2.11276E-05	2.02496E-05	1.49031E-05	1.34424E-05	1.10995E-05	1.13443E-05	1.26388E-05	1.81837E-05
YOR089C	0.000103443	0.000129404	0.000127062	0.000145685	0.000102891	0.00010035	9.3561E-05	0.000117459	0.000140718	0.000172687
YOR091W	1.8683E-05	1.77751E-05	1.33361E-05	1.34629E-05	2.12108E-05	2.37067E-05	2.73921E-05	2.13871E-05	2.24622E-05	2.38664E-05
YOR094W	0	8.40959E-06	9.21717E-06	9.35143E-06	5.49237E-06	0	9.71453E-06	7.28668E-06	8.15798E-06	9.33407E-06
YOR095C	0.000109235	0.000233235	0.000175076	4.89994E-05	0.000117283	0.000108738	0.000122394	9.88127E-05	0.000107947	3.46775E-05
YOR096W	0.003844984	0.003652559	0.003500097	0.003575059	0.004149702	0.004016978	0.004001292	0.003993441	0.004022293	0.003595303
YOR099W	2.24714E-05	1.92104E-05	1.87533E-05	1.72754E-05	2.22789E-05	2.02202E-05	1.85684E-05	1.62898E-05	1.31198E-05	1.0341E-05
YOR101W	1.26656E-05	6.32347E-06	9.28946E-06	1.0386E-05	1.05575E-05	9.37192E-06	8.46707E-06	1.20004E-05	1.40552E-05	1.42525E-05
YOR103C	0	0	0	0	0	0	0	0	0	0
YOR108W	5.95737E-06	4.18091E-06	6.20025E-06	4.43804E-06	5.37362E-06	6.24522E-06	4.83683E-06	5.84094E-06	6.17587E-06	6.28063E-06
YOR109W	1.04507E-05	6.08198E-06	8.33117E-06	8.884E-06	8.74137E-06	8.90903E-06	6.09789E-06	7.47172E-06	8.04058E-06	1.12882E-05
YOR110W	0	0	0	0	0	0	0	0	0	0
YOR111W	4.47352E-06	4.26755E-06	4.23104E-06	5.62565E-06	3.39858E-06	0	3.40262E-06	4.05732E-06	4.44237E-06	1.84237E-06
YOR112W	1.11735E-06	9.69394E-07	1.13889E-06	1.68172E-06	9.40764E-07	9.02105E-07	1.08675E-06	1.03214E-06	1.3595E-06	1.41369E-06
YOR115C	1.70187E-05	2.24337E-05	2.27809E-05	2.05481E-05	1.96204E-05	1.86116E-05	2.03941E-05	1.62079E-05	2.04773E-05	2.1188E-05
YOR116C	4.0874E-06	4.28952E-06	3.12416E-06	2.50792E-06	3.38544E-06	3.56852E-06	3.4227E-06	3.81609E-06	4.49068E-06	3.32243E-06
YOR117W	0.000251869	0.000263545	0.000270231	0.000272934	0.000256287	0.000251425	0.000256266	0.000261215	0.000279697	0.000186576
YOR120W	0.000437793	0.000227635	7.08856E-05	0.000244493	0.000456535	0.000475832	0.000501265	0.000567999	0.000501021	0.000157463
YOR122C	0.000195102	0.000203035	0.000219755	0.000206887	0.000207542	0.000203729	0.000222797	0.000229339	0.00025633	0.000211675
YOR124C	4.1155E-06	3.44974E-06	3.13589E-06	3.26733E-06	3.67913E-06	2.43902E-06	3.1417E-06	3.51978E-06	3.40948E-06	4.11263E-06
YOR126C	4.32179E-05	4.343E-05	3.24943E-05	1.81063E-05	4.28524E-05	3.97312E-05	4.01793E-05	4.13612E-05	4.30988E-05	2.21085E-05
YOR128C	0.00010322	0.000140826	0.000147167	0.000126655	0.000120291	0.000124107	0.000140746	0.000114986	0.000108169	0.000118809
YOR131C	7.48768E-05	9.09277E-05	9.35161E-05	0.00010278	6.91044E-05	6.54347E-05	7.27742E-05	8.09946E-05	9.48979E-05	9.24203E-05
YOR132W	6.29615E-06	8.44522E-06	5.77848E-06	7.27836E-06	6.89997E-06	5.2787E-06	4.79759E-06	5.8679E-06	6.24802E-06	6.37059E-06
YOR136W	0.000696263	0.002046538	0.002800419	0.001831084	0.000833934	0.000883328	0.00116462	0.000877349	0.000882789	0.00075856
YOR138C	1.98215E-05	1.77199E-05	1.57805E-05	2.40838E-05	1.66731E-05	1.79781E-05	1.57697E-05	1.53599E-05	1.91662E-05	1.55617E-05
YOR141C	1.8579E-05	1.47903E-05	1.61352E-05	1.43359E-05	1.49236E-05	1.62942E-05	1.55973E-05	1.31293E-05	1.56858E-05	1.18688E-05
YOR142W	0.000421004	0.00031627	0.000356168	0.000197633	0.000394988	0.000389435	0.000331224	0.00036453	0.000403455	0.000134796
YOR143C	8.91812E-06	1.40576E-05	1.28613E-05	1.27197E-05	7.58992E-06	9.77728E-06	7.26099E-06	7.75449E-06	8.92914E-06	8.39687E-06
YOR145C	6.06763E-06	6.03949E-06	7.89148E-06	8.74431E-06	6.47634E-06	8.75298E-06	6.33269E-06	7.37285E-06	6.88911E-06	8.16619E-06
YOR150W	6.55879E-06	6.86633E-06	1.04447E-05	8.38116E-06	6.32441E-06	7.41259E-06	6.97442E-06	5.7916E-06	5.95063E-06	5.74484E-06
YOR151C	1.23016E-05	1.23241E-05	1.43274E-05	1.79733E-05	1.33023E-05	1.27637E-05	1.32005E-05	1.33771E-05	1.42938E-05	1.60427E-05
YOR153W	1.38239E-06	2.56211E-06	1.01196E-06	0	1.41368E-06	8.12632E-07	1.10823E-06	1.2645E-06	1.74872E-06	5.40478E-06
YOR155C	2.05648E-05	1.69317E-05	1.96037E-05	2.00457E-05	1.97042E-05	1.66286E-05	1.66523E-05	1.90185E-05	1.93736E-05	1.55827E-05
YOR157C	4.82138E-05	5.74831E-05	5.69304E-05	5.36485E-05	5.03746E-05	4.87235E-05	4.98575E-05	5.00101E-05	5.80878E-05	4.10359E-05
YOR158W	3.22267E-05	2.47601E-05	4.53122E-05	4.45995E-05	3.30099E-05	2.92787E-05	2.92793E-05	2.70631E-05	2.36525E-05	2.44671E-05
YOR160W	1.37134E-05	0	8.53037E-06	1.85257E-05	1.45761E-05	0	2.72342E-05	0	1.28575E-05	1.80426E-05
YOR163W	0	0	0	0	0	0	0	0	0	0
YOR164C	0.000102128	0.000104034	0.000108175	0.00011128	0.000102211	9.55217E-05	8.10657E-05	0.000107371	0.000121076	0.000100009
YOR165W	4.07261E-05	3.45572E-05	2.99398E-05	4.35492E-05	4.34923E-05	3.96153E-05	4.26212E-05	3.86031E-05	4.45576E-05	5.20698E-05
YOR168W	6.44635E-05	6.16208E-05	6.0116E-05	6.30632E-05	6.85395E-05	6.98893E-05	7.64939E-05	7.36283E-05	8.12181E-05	0.000106869
YOR171C	0	0	0	0	0	0	0	0	0	0
YOR173W	0.00018596	0.000149767	6.58229E-05	7.91267E-05	0.000154258	0.000165725	9.96911E-05	0.00023991	0.000225636	7.19849E-05
YOR174W	0	0	0	0	0	0	0	0	0	0
YOR176W	1.34913E-05	1.52814E-05	1.98769E-05	1.70285E-05	1.55245E-05	1.48628E-05	1.41559E-05	1.4634E-05	1.27058E-05	9.13935E-06
YOR184W	0.000409938	0.000545745	0.000649529	0.000537304	0.000444226	0.00043062	0.000460396	0.000467555	0.000488095	0.00045752
YOR187W	0.000445577	0.000495548	0.00087363	0.000859983	0.000449454	0.000484889	0.000428042	0.000432886	0.000512459	0.000727114
YOR195W	0	0	0	0	0	0	0	0	0	0
YOR196C	9.59164E-06	8.75002E-06	8.11942E-06	7.78605E-06	9.26504E-06	4.4236E-06	8.24993E-06	8.87308E-06	6.99223E-06	7.17515E-06
YOR197W	6.02247E-05	6.52585E-05	6.20755E-05	6.72176E-05	7.05355E-05	6.75339E-05	7.4393E-05	6.33877E-05	7.11706E-05	6.16382E-05
YOR198C	9.96141E-05	8.51019E-05	7.06641E-05	8.02578E-05	0.000120212	0.000114141	0.000128413	9.4897E-05	8.99394E-05	9.88268E-05
YOR202W	0.00010427	9.87877E-05	0.000109353	6.3287E-05	0.000103685	9.4887E-05	7.56076E-05	0.000110758	0.000101684	7.83795E-05
YOR204W	0.000570982	0.000667529	0.000730348	0.000876925	0.000649895	0.00063492	0.00070527	0.000604981	0.000582831	0.000675566
YOR206W	7.39369E-06	4.95144E-06	5.21278E-06	8.9062E-06	7.63873E-06	8.37995E-06	9.49591E-06	6.96397E-06	6.34661E-06	8.62142E-06
YOR207C	5.50967E-06	3.97849E-06	5.71992E-06	4.81986E-06	4.69941E-06	4.35418E-06	4.71205E-06	4.54119E-06	5.61533E-06	5.36823E-06
YOR209C	0.000106989	0.000117068	0.000120948	0.000127001	0.000117019	0.000111939	0.000117539	0.000107108	0.000111489	0.000108437
YOR210W	0.000105411	0.000127651	0.000109659	0.000104318	0.000114162	0.000103752	0.000101523	0.000117256	0.00010481	8.73643E-05
YOR211C	2.03861E-05	2.30079E-05	2.50639E-05	2.9284E-05	1.77655E-05	1.60067E-05	1.80646E-05	1.68284E-05	1.95262E-05	2.41099E-05
YOR212W	4.18171E-06	6.5216E-06	5.87506E-06	4.01052E-06	4.16424E-06	4.80698E-06	3.09062E-06	5.56398E-06	5.54411E-06	4.08769E-06
YOR216C	0	0	0	0	0	0	0	0	0	0
YOR221C	2.81898E-05	2.82947E-05	3.49852E-05	2.97181E-05	2.85904E-05	2.77374E-05	3.02877E-05	2.35304E-05	2.94611E-05	2.53253E-05
YOR222W	8.18752E-05	0.000101526	4.93128E-05	4.38028E-05	7.63804E-05	7.09946E-05	6.05623E-05	7.17176E-05	6.13187E-05	5.83247E-05
YOR224C	2.30612E-05	1.60225E-05	2.62879E-05	2.61175E-05	2.46759E-05	2.4392E-05	2.76707E-05	2.54781E-05	3.0243E-05	3.96933E-05
YOR229W	0	0	0	0	0	0	0	0	0	0
YOR230W	0.000486918	0.000503631	0.000324293	0.000226732	0.000407602	0.000365631	0.000200516	0.000494758	0.00053445	0.000296421
YOR232W	0.000669243	0.000674135	0.000942309	0.000957504	0.000717657	0.000736922	0.000729113	0.000661955	0.000649246	0.000628661
YOR234C	0.000179652	0.000199435	0.000199491	0.000181794	0.000195549	0.000193566	0.000198065	0.000193351	0.000199405	0.000181405
YOR236W	1.50084E-05	1.71961E-05	1.34159E-05	1.26645E-05	1.31034E-05	1.33502E-05	1.19309E-05	1.38578E-05	1.26463E-05	8.52405E-06
YOR238W	0	0	0	0	0	0	0	0	0	0
YOR241W	2.00259E-05	2.05548E-05	1.91657E-05	1.88487E-05	1.82711E-05	1.90524E-05	1.98025E-05	1.89766E-05	1.92459E-05	1.80915E-05
YOR243C	8.18705E-06	6.9136E-06	6.99658E-06	6.49582E-06	7.67769E-06	7.52427E-06	8.13387E-06	6.73994E-06	4.68973E-06	3.41319E-06
YOR244W	0	0	0	0	0	0	0	0	0	0
YOR250C	3.95609E-06	4.06884E-06	4.38606E-06	4.43533E-06	3.74611E-06	4.0792E-06	4.52952E-06	4.24235E-06	6.30231E-06	5.80013E-06
YOR251C	3.04554E-05	3.26581E-05	3.25551E-05	3.14356E-05	2.82621E-05	2.60892E-05	2.23828E-05	3.10887E-05	3.70673E-05	1.92373E-05
YOR253W	6.91704E-05	5.96773E-05	7.63458E-05	7.39659E-05	6.92947E-05	6.67108E-05	5.82582E-05	6.80885E-05	6.80794E-05	7.38787E-05
YOR254C	2.98374E-05	2.42655E-05	2.71873E-05	3.42649E-05	3.19167E-05	2.96238E-05	3.29724E-05	2.75508E-05	2.6464E-05	2.92302E-05
YOR259C	0.000306992	0.000303434	0.000335363	0.000364518	0.000305193	0.000293889	0.000324218	0.000306497	0.000303421	0.000225651
YOR260W	2.30165E-05	2.21319E-05	2.41433E-05	3.44943E-05	2.47471E-05	2.65556E-05	2.57069E-05	2.44985E-05	2.4286E-05	2.77844E-05
YOR270C	9.16492E-05	0.000143347	0.000157239	0.000193491	0.000103051	9.78907E-05	8.87685E-05	0.000105032	0.000110196	0.000215831
YOR271C	9.85097E-05	9.96197E-05	8.41706E-05	7.98161E-05	0.000107976	0.000109778	0.000106315	9.83016E-05	0.000101824	7.19844E-05
YOR272W	2.30954E-05	1.81191E-05	1.68977E-05	1.82067E-05	2.76824E-05	2.41614E-05	2.62051E-05	2.45773E-05	2.0306E-05	2.12149E-05
YOR275C	0	0	0	0	0	0	0	0	0	0
YOR278W	0	0	0	0	0	0	0	0	0	0
YOR280C	5.1023E-05	5.4827E-05	4.46939E-05	4.56505E-05	5.12204E-05	4.90733E-05	4.56054E-05	5.05644E-05	5.1596E-05	4.82588E-05
YOR281C	4.29828E-06	4.12984E-06	4.91271E-06	4.90405E-06	5.61612E-06	3.73091E-06	4.6191E-06	5.05041E-06	4.76724E-06	5.35818E-06
YOR284W	0	6.75118E-06	1.44446E-05	1.2687E-05	0	6.64826E-06	0	0	1.02235E-05	1.06219E-05
YOR285W	3.93952E-05	2.96019E-05	1.97005E-05	1.57814E-05	3.87493E-05	3.61778E-05	3.01246E-05	3.72985E-05	3.48829E-05	9.9583E-06
YOR286W	6.91669E-05	8.65729E-05	0.000101268	8.19345E-05	6.97089E-05	6.58634E-05	6.13643E-05	6.61956E-05	7.23745E-05	7.53271E-05
YOR288C	7.6236E-06	8.95796E-06	8.92394E-06	8.89589E-06	8.59233E-06	0	8.04183E-06	0	9.32681E-06	7.05156E-06
YOR294W	3.21883E-05	2.15606E-05	2.62843E-05	1.95176E-05	3.49479E-05	3.66002E-05	2.82027E-05	3.64735E-05	3.31885E-05	2.27916E-05
YOR297C	0	0	0	0	0	0	0	0	0	0
YOR298C-A	3.18205E-05	3.26241E-05	3.14981E-05	4.15459E-05	3.76565E-05	3.67987E-05	3.95435E-05	3.92087E-05	5.15085E-05	3.84085E-05
YOR303W	1.06395E-05	1.28553E-05	9.11747E-06	1.30776E-05	1.23208E-05	1.4406E-05	1.76705E-05	1.11856E-05	1.00077E-05	9.90424E-06
YOR310C	0.000212205	0.000128947	0.000138385	0.000162378	0.000231457	0.000228254	0.000219218	0.000218032	0.000203815	0.000211949
YOR311C	0	0	8.17753E-06	1.65618E-05	0	0	0	0	0	1.49356E-05
YOR317W	0.000243956	0.000103742	0.000185522	0.000261553	0.000218826	0.000219941	0.000189063	0.000253871	0.000314724	0.000239267
YOR323C	5.17819E-05	4.48306E-05	4.88527E-05	4.70519E-05	5.37158E-05	5.18103E-05	4.84988E-05	5.11613E-05	5.02977E-05	4.46849E-05
YOR326W	2.024E-05	2.34159E-05	2.19771E-05	2.63197E-05	2.09811E-05	2.13135E-05	1.84109E-05	1.89709E-05	2.03696E-05	2.87602E-05
YOR332W	0.000597371	0.000836502	0.000667371	0.000830479	0.000600556	0.000626603	0.000595868	0.000635788	0.00060375	0.000615476
YOR340C	7.26722E-06	6.18804E-06	6.54888E-06	5.98457E-06	7.79896E-06	7.95848E-06	8.13167E-06	7.78035E-06	7.39964E-06	5.90098E-06
YOR341W	2.49379E-06	2.40153E-06	2.07316E-06	1.95534E-06	2.59549E-06	2.57283E-06	2.78688E-06	2.57749E-06	2.36884E-06	2.29534E-06
YOR347C	2.90358E-05	2.32157E-05	2.97059E-05	3.79869E-05	2.51501E-05	2.47983E-05	2.37609E-05	2.46642E-05	3.17825E-05	4.33177E-05
YOR353C	0	0	0	0	0	0	0	0	0	0
YOR354C	1.65248E-05	1.6148E-05	2.44821E-05	1.75326E-05	1.90266E-05	1.71739E-05	1.82932E-05	1.52442E-05	1.43558E-05	1.7776E-05
YOR356W	8.32058E-05	5.12471E-05	5.68693E-05	5.4351E-05	7.01956E-05	6.97373E-05	7.5658E-05	8.12162E-05	7.6231E-05	4.17196E-05
YOR357C	5.04036E-06	5.14348E-06	5.48302E-06	5.57329E-06	4.34824E-06	4.70117E-06	4.23638E-06	5.51395E-06	5.10902E-06	7.44227E-06
YOR360C	8.32888E-06	1.5337E-05	1.33942E-05	1.43379E-05	8.64244E-06	7.6786E-06	0	9.76542E-06	1.31626E-05	1.66027E-05
YOR361C	7.25758E-05	6.74119E-05	6.75154E-05	7.49077E-05	7.38749E-05	7.84362E-05	7.97901E-05	7.3108E-05	7.46283E-05	7.16194E-05
YOR362C	0.000394986	0.000430039	0.000504891	0.000493938	0.000398909	0.000389006	0.000398741	0.00040472	0.000446819	0.000367369
YOR369C	0.000918512	0.000950445	0.000985634	0.000795138	0.001123073	0.001028167	0.001006558	0.000983732	0.001011017	0.000858234
